market,selection,points,is_main,over,under,price,ts_utc,age_min,flag,over_id,under_id,price_id,player_id,team_id
player_passing_yards,Matthew Stafford,351.5,False,1100,-5000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_passing_yards:matthew_stafford_over_351_5,78014-37430-26-38:hard_rock:player_passing_yards:matthew_stafford_under_351_5,,DD2E6E11452C,
player_passing_yards,Matthew Stafford,361.5,False,1500,-6000,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_passing_yards:matthew_stafford_over_361_5,78014-37430-26-38:hard_rock:player_passing_yards:matthew_stafford_under_361_5,,DD2E6E11452C,
player_passing_yards,Matthew Stafford,371.5,False,2000,-10000,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_passing_yards:matthew_stafford_over_371_5,78014-37430-26-38:hard_rock:player_passing_yards:matthew_stafford_under_371_5,,DD2E6E11452C,
player_passing_yards,Matthew Stafford,381.5,False,2500,,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_passing_yards:matthew_stafford_over_381_5,,,DD2E6E11452C,
player_passing_yards,Matthew Stafford,391.5,False,3000,,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_passing_yards:matthew_stafford_over_391_5,,,DD2E6E11452C,
player_receiving_yards,Blake Corum,2.5,True,-115,-115,,2026-09-21T22:47:29+00:00,32.6,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_2_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_2_5,,F443223E322F,
player_receiving_yards,Cam Skattebo,11.5,True,-120,-110,,2026-09-21T22:55:44+00:00,24.4,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_11_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_11_5,,5BE524D2DCC75E68,
player_receiving_yards,Colby Parkinson,30.5,True,-115,-115,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_30_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_30_5,,570514936B0A,
player_receiving_yards,Darnell Mooney,19.5,True,-120,-110,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_19_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_19_5,,92C83622BC0E,
player_receiving_yards,Davante Adams,63.5,True,-120,-110,,2026-09-21T23:12:44+00:00,7.4,,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_over_63_5,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_under_63_5,,616DA87E3731,
player_receiving_yards,Devin Singletary,7.5,True,-115,-115,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_7_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_7_5,,DDCECFDCCA3D,
player_receiving_yards,Isaiah Likely,46.5,True,-115,-115,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_46_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_46_5,,52ED3346AB9C,
player_receiving_yards,Konata Mumpfield,17.5,True,-110,-120,,2026-09-21T23:18:00+00:00,2.1,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_17_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_17_5,,08365AC19CE59ADA,
player_receiving_yards,Kyren Williams,17.5,True,-115,-115,,2026-09-21T23:08:29+00:00,11.6,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_17_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_17_5,,C3619260E06D,
player_receiving_yards,Malachi Fields,26.5,True,-115,-115,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_26_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_26_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malik Nabers,62.5,True,-115,-115,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_62_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_62_5,,8838562B2670,
player_receiving_yards,Odell Beckham Jr.,3.5,True,-115,-115,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_3_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_3_5,,FD6D9504AFB3,
player_receiving_yards,Terrance Ferguson,33.5,True,-115,-115,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_33_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_33_5,,ED3F438D7ED21C58,
player_receiving_yards,Theo Johnson,9.5,True,-110,-120,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_9_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_9_5,,464BD224959C,
player_receiving_yards,Tyler Higbee,11.5,True,-115,-115,,2026-09-21T22:46:44+00:00,33.4,,78014-37430-26-38:hard_rock:player_receiving_yards:tyler_higbee_over_11_5,78014-37430-26-38:hard_rock:player_receiving_yards:tyler_higbee_under_11_5,,B48599605FD0,
player_receiving_yards,Xavier Smith,15.5,True,-115,-115,,2026-09-21T23:16:29+00:00,3.6,,78014-37430-26-38:hard_rock:player_receiving_yards:xavier_smith_over_15_5,78014-37430-26-38:hard_rock:player_receiving_yards:xavier_smith_under_15_5,,83252ECDA293,
player_receiving_yards,Blake Corum,7.5,False,145,-200,,2026-09-21T22:47:29+00:00,32.6,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_7_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_7_5,,F443223E322F,
player_receiving_yards,Blake Corum,12.5,False,225,-350,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_12_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_12_5,,F443223E322F,
player_receiving_yards,Blake Corum,17.5,False,325,-575,,2026-09-21T22:47:29+00:00,32.6,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_17_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_17_5,,F443223E322F,
player_receiving_yards,Blake Corum,22.5,False,450,-900,,2026-09-21T22:47:29+00:00,32.6,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_22_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_22_5,,F443223E322F,
player_receiving_yards,Blake Corum,24.5,False,525,-1200,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_24_5,,F443223E322F,
player_receiving_yards,Blake Corum,27.5,False,600,-1600,,2026-09-21T22:47:29+00:00,32.6,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_27_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_27_5,,F443223E322F,
player_receiving_yards,Blake Corum,32.5,False,750,-2500,,2026-09-21T22:46:29+00:00,33.6,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_32_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_32_5,,F443223E322F,
player_receiving_yards,Blake Corum,37.5,False,1000,-4000,,2026-09-21T22:45:59+00:00,34.1,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_37_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_37_5,,F443223E322F,
player_receiving_yards,Blake Corum,39.5,False,1100,-5000,,2026-09-21T22:46:29+00:00,33.6,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_39_5,,F443223E322F,
player_receiving_yards,Blake Corum,42.5,False,1400,-7000,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_42_5,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_under_42_5,,F443223E322F,
player_receiving_yards,Blake Corum,47.5,False,2250,,,2026-09-21T22:45:59+00:00,34.1,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_47_5,,,F443223E322F,
player_receiving_yards,Blake Corum,49.5,False,2500,,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_49_5,,,F443223E322F,
player_receiving_yards,Blake Corum,52.5,False,3000,,,2026-09-21T22:45:59+00:00,34.1,,78014-37430-26-38:hard_rock:player_receiving_yards:blake_corum_over_52_5,,,F443223E322F,
player_receiving_yards,Cam Skattebo,1.5,False,-575,325,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_1_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_1_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,6.5,False,-250,175,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_6_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_6_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,16.5,False,145,-200,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_16_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_16_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,21.5,False,230,-350,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_21_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_21_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,24.5,False,300,-500,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_24_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,26.5,False,350,-650,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_26_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_26_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,31.5,False,525,-1200,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_31_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_31_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,36.5,False,750,-2500,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_36_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_36_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,39.5,False,1000,-4000,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_39_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,41.5,False,1200,-5000,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_41_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_41_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,46.5,False,1750,-9000,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_46_5,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_under_46_5,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,49.5,False,2500,,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_49_5,,,5BE524D2DCC75E68,
player_receiving_yards,Cam Skattebo,51.5,False,3000,,,2026-09-21T22:54:14+00:00,25.9,,78014-37430-26-38:hard_rock:player_receiving_yards:cam_skattebo_over_51_5,,,5BE524D2DCC75E68,
player_receiving_yards,Colby Parkinson,0.5,False,-6000,1400,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_0_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_0_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,5.5,False,-2200,700,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_5_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_5_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,10.5,False,-750,400,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_10_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_10_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,15.5,False,-400,250,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_15_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_15_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,20.5,False,-250,175,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_20_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_20_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,24.5,False,-180,130,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_24_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,25.5,False,-170,115,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_25_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_25_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,35.5,False,120,-160,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_35_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_35_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,39.5,False,145,-210,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_39_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,40.5,False,155,-220,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_40_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_40_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,45.5,False,200,-300,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_45_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_45_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,49.5,False,250,-375,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_49_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,50.5,False,260,-425,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_50_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_50_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,55.5,False,325,-550,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_55_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_55_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,60.5,False,425,-800,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_60_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_60_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,64.5,False,500,-1000,,2026-09-21T23:19:44+00:00,0.4,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_64_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_64_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,65.5,False,525,-1100,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_65_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_65_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,70.5,False,650,-1800,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_70_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_70_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,75.5,False,800,-2500,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_75_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_75_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,79.5,False,900,-4000,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_79_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_79_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,80.5,False,1000,-4000,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_80_5,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_under_80_5,,570514936B0A,
player_receiving_yards,Colby Parkinson,99.5,False,2500,,,2026-09-21T22:54:59+00:00,25.1,,78014-37430-26-38:hard_rock:player_receiving_yards:colby_parkinson_over_99_5,,,570514936B0A,
player_receiving_yards,Darnell Mooney,4.5,False,-500,300,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_4_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_4_5,,92C83622BC0E,
player_receiving_yards,Darnell Mooney,9.5,False,-300,210,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_9_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_9_5,,92C83622BC0E,
player_receiving_yards,Darnell Mooney,14.5,False,-180,130,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_14_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_14_5,,92C83622BC0E,
player_receiving_yards,Darnell Mooney,24.5,False,115,-160,,2026-09-21T22:35:15+00:00,44.8,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_24_5,,92C83622BC0E,
player_receiving_yards,Darnell Mooney,29.5,False,160,-230,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_29_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_29_5,,92C83622BC0E,
player_receiving_yards,Darnell Mooney,34.5,False,210,-325,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_34_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_34_5,,92C83622BC0E,
player_receiving_yards,Darnell Mooney,39.5,False,275,-450,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_39_5,,92C83622BC0E,
player_receiving_yards,Darnell Mooney,44.5,False,350,-650,,2026-09-21T22:57:59+00:00,22.1,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_44_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_44_5,,92C83622BC0E,
player_receiving_yards,Darnell Mooney,49.5,False,450,-900,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:darnell_mooney_under_49_5,,92C83622BC0E,
