season,week,game_id,gsis_id,unit,condition,opportunity_error,efficiency_error,combined_error,same_sign_or_offsetting,predicted_attempts,actual_attempts,predicted_ypa,actual_ypa,predicted_yards,actual_yards
2025,7,2025_07_GB_ARI,00-0036264,QB,COMPOSED,-1.75,1.40616,27.51612,OFFSETTING,27.25,29,7.57857,6.17241,206.5161,179
2025,7,2025_07_HOU_SEA,00-0039163,QB,COMPOSED,-22.375,2.980999,-20.1274,OFFSETTING,27.625,50,7.561,4.58,208.8726,229
2025,7,2025_07_HOU_SEA,00-0033908,QB,COMPOSED,0.0,4.820138,4.82014,ZERO_COMPONENT,1.0,1,4.82014,0.0,4.8201,0
2025,7,2025_07_HOU_SEA,00-0034869,QB,COMPOSED,-0.5,0.390068,8.4616,OFFSETTING,30.5,31,7.26104,6.87097,221.4616,213
2025,7,2025_07_IND_LAC,00-0035710,QB,COMPOSED,-3.125,-1.794032,-81.86132,SAME_SIGN,30.875,34,6.67656,8.47059,206.1387,288
2025,7,2025_07_IND_LAC,00-0036355,QB,COMPOSED,-18.75,-0.456978,-159.74727,SAME_SIGN,36.25,55,7.17939,7.63636,260.2527,420
2025,7,2025_07_LA_JAX,00-0036971,QB,COMPOSED,-16.375,0.573578,-82.83977,OFFSETTING,31.625,48,6.74024,6.16667,213.1602,296
2025,7,2025_07_LA_JAX,00-0026498,QB,COMPOSED,-0.75,2.107971,63.84571,OFFSETTING,32.25,33,7.62312,5.51515,245.8457,182
2025,7,2025_07_LV_KC,00-0033873,QB,COMPOSED,1.625,-0.747508,-14.09891,OFFSETTING,36.625,35,7.42392,8.17143,271.9011,286
2025,7,2025_07_LV_KC,00-0030565,QB,COMPOSED,13.5,3.205186,151.08424,SAME_SIGN,29.5,16,7.39269,4.1875,218.0842,67
2025,7,2025_07_LV_KC,00-0038102,QB,COMPOSED,15.0,2.41531,101.06027,SAME_SIGN,17.0,2,6.41531,4.0,109.0603,8
2025,7,2025_07_MIA_CLE,00-0040704,QB,COMPOSED,4.0,-0.386159,17.28228,OFFSETTING,22.0,18,6.05829,6.44444,133.2823,116
2025,7,2025_07_MIA_CLE,00-0036212,QB,COMPOSED,9.125,3.160579,141.20752,SAME_SIGN,32.125,23,7.50841,4.34783,241.2075,100
2025,7,2025_07_MIA_CLE,00-0040234,QB,COMPOSED,19.07285,0.605208,142.74234,SAME_SIGN,27.0729,8,7.23021,6.625,195.7423,53
2025,7,2025_07_NE_TEN,00-0033949,QB,COMPOSED,23.875,-5.78911,142.49588,OFFSETTING,24.875,1,6.21089,12.0,154.4959,12
2025,7,2025_07_NE_TEN,00-0039851,QB,COMPOSED,2.25,-2.349509,-37.60771,OFFSETTING,25.25,23,7.30266,9.65217,184.3923,222
2025,7,2025_07_NE_TEN,00-0040676,QB,COMPOSED,-0.66667,-1.304917,-48.49723,SAME_SIGN,33.3333,34,6.19508,7.5,206.5028,255
2025,7,2025_07_NO_CHI,00-0039918,QB,COMPOSED,6.125,-0.024518,39.73159,OFFSETTING,32.125,26,6.59087,6.61538,211.7316,172
2025,7,2025_07_NO_CHI,00-0039376,QB,COMPOSED,2.875,-1.063091,-16.14169,OFFSETTING,34.875,32,6.21816,7.28125,216.8583,233
2025,7,2025_07_NYG_DEN,00-0039732,QB,COMPOSED,-17.625,1.160703,-57.68066,OFFSETTING,33.375,51,6.63129,5.47059,221.3193,279
2025,7,2025_07_NYG_DEN,00-0040691,QB,COMPOSED,-6.0,-1.600145,-94.74525,SAME_SIGN,28.0,34,6.72338,8.32353,188.2548,283
2025,7,2025_07_PHI_MIN,00-0032950,QB,COMPOSED,-18.375,-0.923498,-158.75515,SAME_SIGN,23.625,42,6.52888,7.45238,154.2448,313
2025,7,2025_07_PHI_MIN,00-0036389,QB,COMPOSED,3.125,-6.697799,-130.68651,OFFSETTING,26.125,23,7.47611,14.17391,195.3135,326
2025,7,2025_07_PIT_CIN,00-0026158,QB,COMPOSED,-7.375,-0.68122,-80.65824,SAME_SIGN,39.625,47,6.59538,7.2766,261.3418,342
2025,7,2025_07_PIT_CIN,00-0023459,QB,COMPOSED,-4.625,0.003968,-33.75476,OFFSETTING,29.375,34,7.3275,7.32353,215.2452,249
2025,7,2025_07_TB_DET,00-0033106,QB,COMPOSED,1.25,-0.786207,-13.39482,OFFSETTING,30.25,29,7.52414,8.31034,227.6052,241
2025,7,2025_07_TB_DET,00-0034855,QB,COMPOSED,-18.5,2.836834,9.49122,OFFSETTING,32.5,51,7.30742,4.47059,237.4912,228
2025,7,2025_07_WAS_DAL,00-0033077,QB,COMPOSED,6.25,-1.381246,4.92982,OFFSETTING,36.25,30,7.41875,8.8,268.9298,264
2025,7,2025_07_WAS_DAL,00-0032268,QB,COMPOSED,7.25,1.222809,66.76845,SAME_SIGN,17.25,10,7.52281,6.3,129.7685,63
2025,7,2025_07_WAS_DAL,00-0039910,QB,COMPOSED,8.0,0.244931,64.0752,SAME_SIGN,30.0,22,7.33584,7.09091,220.0752,156
2025,8,2025_08_BUF_CAR,00-0033869,QB,COMPOSED,6.875,1.306664,52.02247,SAME_SIGN,10.875,4,6.80666,5.5,74.0225,22
2025,8,2025_08_BUF_CAR,00-0034857,QB,COMPOSED,10.5,-1.11575,57.16434,OFFSETTING,29.5,19,7.4632,8.57895,220.1643,163
2025,8,2025_08_BUF_CAR,00-0027973,QB,COMPOSED,-2.25,-0.464763,-26.51484,SAME_SIGN,21.75,24,6.8269,7.29167,148.4852,175
2025,8,2025_08_CHI_BAL,00-0035993,QB,COMPOSED,0.125,-2.391237,-51.8493,OFFSETTING,22.125,22,6.06331,8.45455,134.1507,186
2025,8,2025_08_CHI_BAL,00-0039918,QB,COMPOSED,-7.625,-0.909309,-84.80777,SAME_SIGN,30.375,38,6.59069,7.5,200.1922,285
2025,8,2025_08_CLE_NE,00-0040704,QB,COMPOSED,-14.8,1.741728,-27.20871,OFFSETTING,21.2,36,6.07506,4.33333,128.7913,156
2025,8,2025_08_CLE_NE,00-0039851,QB,COMPOSED,1.375,-4.364154,-94.58415,OFFSETTING,25.375,24,7.38585,11.75,187.4159,282
2025,8,2025_08_DAL_DEN,00-0033077,QB,COMPOSED,4.25,1.370842,74.09638,SAME_SIGN,35.25,31,7.43536,6.06452,262.0964,188
2025,8,2025_08_DAL_DEN,00-0039398,QB,COMPOSED,13.0,-6.915156,70.94235,OFFSETTING,17.0,4,7.58484,14.5,128.9424,58
2025,8,2025_08_DAL_DEN,00-0039732,QB,COMPOSED,5.875,-1.661745,-11.24428,OFFSETTING,35.875,30,6.57159,8.23333,235.7557,247
2025,8,2025_08_GB_PIT,00-0036264,QB,COMPOSED,-10.625,-1.924778,-153.34869,SAME_SIGN,27.375,38,7.54891,9.47368,206.6513,360
2025,8,2025_08_GB_PIT,00-0023459,QB,COMPOSED,-8.625,1.408521,-11.0839,OFFSETTING,28.375,37,7.32744,5.91892,207.9161,219
2025,8,2025_08_MIA_ATL,00-0029604,QB,COMPOSED,-3.875,1.994031,32.46308,OFFSETTING,27.125,31,7.57468,5.58065,205.4631,173
2025,8,2025_08_MIA_ATL,00-0036212,QB,COMPOSED,4.0,-0.406805,19.3343,OFFSETTING,30.0,26,7.47781,7.88462,224.3343,205
2025,8,2025_08_MIA_ATL,00-0037013,QB,COMPOSED,27.5,6.406512,182.58559,SAME_SIGN,28.5,1,6.40651,0.0,182.5856,0
2025,8,2025_08_MIN_LAC,00-0036355,QB,COMPOSED,13.375,-1.893101,48.79724,OFFSETTING,38.375,25,7.1869,9.08,275.7972,227
2025,8,2025_08_MIN_LAC,00-0032950,QB,COMPOSED,-0.25,1.220791,31.32283,OFFSETTING,26.75,27,6.55412,5.33333,175.3228,144
2025,8,2025_08_MIN_LAC,00-0040494,QB,COMPOSED,0.0,3.984166,15.93666,ZERO_COMPONENT,4.0,4,7.23417,3.25,28.9367,13
2025,8,2025_08_NYG_PHI,00-0040691,QB,COMPOSED,5.5,-1.074868,12.52056,OFFSETTING,29.5,24,6.9668,8.04167,205.5206,193
2025,8,2025_08_NYG_PHI,00-0036389,QB,COMPOSED,5.0,-1.405322,9.61695,OFFSETTING,25.0,20,7.54468,8.95,188.6169,179
2025,8,2025_08_NYJ_CIN,00-0026158,QB,COMPOSED,7.125,0.063745,49.35313,SAME_SIGN,41.125,34,6.62257,6.55882,272.3531,223
2025,8,2025_08_NYJ_CIN,00-0036945,QB,COMPOSED,-11.625,-0.752746,-103.97783,SAME_SIGN,20.375,32,6.87225,7.625,140.0222,244
2025,8,2025_08_NYJ_CIN,00-0038120,QB,COMPOSED,26.07285,3.230208,191.74234,SAME_SIGN,27.0729,1,7.23021,4.0,195.7423,4
2025,8,2025_08_SF_HOU,00-0039163,QB,COMPOSED,-10.0,-0.703584,-101.94239,SAME_SIGN,29.0,39,7.45026,8.15385,216.0576,318
2025,8,2025_08_SF_HOU,00-0036972,QB,COMPOSED,2.5,0.964715,48.86861,SAME_SIGN,35.5,33,6.8132,5.84848,241.8686,193
2025,8,2025_08_TB_NO,00-0039376,QB,COMPOSED,14.375,-0.524933,79.70542,OFFSETTING,34.375,20,6.27507,6.8,215.7054,136
2025,8,2025_08_TB_NO,00-0040743,QB,COMPOSED,-28.0,1.517499,-116.43167,OFFSETTING,2.0,30,5.78417,4.26667,11.5683,128
2025,8,2025_08_TB_NO,00-0034855,QB,COMPOSED,10.875,0.921481,101.01164,SAME_SIGN,34.875,24,7.25481,6.33333,253.0116,152
2025,8,2025_08_TEN_IND,00-0035710,QB,COMPOSED,2.625,-2.674004,-59.94469,OFFSETTING,31.625,29,6.70531,9.37931,212.0553,272
2025,8,2025_08_TEN_IND,00-0040206,QB,COMPOSED,25.07285,7.230208,195.74234,SAME_SIGN,27.0729,2,7.23021,0.0,195.7423,0
2025,8,2025_08_TEN_IND,00-0040676,QB,COMPOSED,-3.57143,-0.683188,-47.838,SAME_SIGN,33.4286,37,6.31681,7.0,211.162,259
2025,8,2025_08_WAS_KC,00-0033873,QB,COMPOSED,1.875,-1.362664,-32.39659,OFFSETTING,35.875,34,7.43145,8.79412,266.6034,299
2025,8,2025_08_WAS_KC,00-0032268,QB,COMPOSED,-14.5,0.400419,-96.7435,OFFSETTING,15.5,30,7.50042,7.1,116.2565,213
2025,9,2025_09_ARI_DAL,00-0033119,QB,COMPOSED,-7.125,-1.923145,-105.90298,SAME_SIGN,23.875,31,6.49621,8.41935,155.097,261
2025,9,2025_09_ARI_DAL,00-0033077,QB,COMPOSED,-1.75,0.839644,18.92393,OFFSETTING,36.25,38,7.41859,6.57895,268.9239,250
2025,9,2025_09_ATL_NE,00-0039917,QB,COMPOSED,-3.5,1.293749,22.43519,OFFSETTING,33.5,37,7.26672,5.97297,243.4352,221
2025,9,2025_09_ATL_NE,00-0039851,QB,COMPOSED,-0.75,-1.389608,-45.95469,SAME_SIGN,28.25,29,7.54143,8.93103,213.0453,259
2025,9,2025_09_BAL_MIA,00-0034796,QB,COMPOSED,0.75,-1.02348,-17.65547,OFFSETTING,23.75,23,7.84609,8.86957,186.3445,204
2025,9,2025_09_BAL_MIA,00-0036212,QB,COMPOSED,-10.0,0.789947,-44.01462,OFFSETTING,29.0,39,7.48225,6.69231,216.9854,261
2025,9,2025_09_CAR_GB,00-0039150,QB,COMPOSED,12.125,0.827606,88.42434,SAME_SIGN,32.125,20,5.92761,5.1,190.4243,102
2025,9,2025_09_CAR_GB,00-0036264,QB,COMPOSED,-8.75,0.222018,-58.2888,OFFSETTING,28.25,37,7.6004,7.37838,214.7112,273
2025,9,2025_09_CHI_CIN,00-0034827,QB,COMPOSED,0.0,2.820138,2.82014,ZERO_COMPONENT,1.0,1,4.82014,2.0,4.8201,2
2025,9,2025_09_CHI_CIN,00-0036290,QB,COMPOSED,26.07285,7.230208,195.74234,SAME_SIGN,27.0729,1,7.23021,0.0,195.7423,0
2025,9,2025_09_CHI_CIN,00-0038416,QB,COMPOSED,17.625,-13.576508,99.63754,OFFSETTING,18.625,1,6.42349,20.0,119.6375,20
2025,9,2025_09_CHI_CIN,00-0039918,QB,COMPOSED,-3.375,-1.371365,-70.36941,SAME_SIGN,31.625,35,6.62864,8.0,209.6306,280
2025,9,2025_09_CHI_CIN,00-0026158,QB,COMPOSED,-7.5,-3.170942,-201.86066,SAME_SIGN,40.5,48,6.62072,9.79167,268.1393,470
2025,9,2025_09_DEN_HOU,00-0039732,QB,COMPOSED,-2.0,2.068756,65.36996,OFFSETTING,36.0,38,6.62139,4.55263,238.37,173
2025,9,2025_09_DEN_HOU,00-0036898,QB,COMPOSED,-20.25,1.998605,-72.9886,OFFSETTING,9.75,30,6.56527,4.56667,64.0114,137
2025,9,2025_09_DEN_HOU,00-0039163,QB,COMPOSED,20.0,-0.430128,145.09617,OFFSETTING,30.0,10,7.46987,7.9,224.0962,79
2025,9,2025_09_IND_PIT,00-0035710,QB,COMPOSED,-18.25,-0.238316,-134.70577,SAME_SIGN,30.75,49,6.74128,6.97959,207.2942,342
2025,9,2025_09_IND_PIT,00-0023459,QB,COMPOSED,-4.25,1.506768,21.68313,OFFSETTING,30.75,35,7.30677,5.8,224.6831,203
2025,9,2025_09_JAX_LV,00-0036971,QB,COMPOSED,0.5,0.062467,5.42598,SAME_SIGN,33.5,33,6.72913,6.66667,225.426,220
2025,9,2025_09_JAX_LV,00-0030565,QB,COMPOSED,-11.375,0.268076,-73.08883,OFFSETTING,28.625,40,7.36808,7.1,210.9112,284
2025,9,2025_09_KC_BUF,00-0034857,QB,COMPOSED,2.25,-3.030104,-61.97544,OFFSETTING,28.25,26,7.4699,10.5,211.0246,273
2025,9,2025_09_KC_BUF,00-0033873,QB,COMPOSED,0.25,0.301806,12.42439,SAME_SIGN,35.25,35,7.44466,7.14286,262.4244,250
2025,9,2025_09_LAC_TEN,00-0036355,QB,COMPOSED,8.0,-1.419777,16.43378,OFFSETTING,37.0,29,7.20091,8.62069,266.4338,250
2025,9,2025_09_LAC_TEN,00-0040676,QB,COMPOSED,12.875,-0.521753,71.22443,OFFSETTING,33.875,21,6.38301,6.90476,216.2244,145
2025,9,2025_09_MIN_DET,00-0033106,QB,COMPOSED,-7.5,-0.144195,-61.82132,SAME_SIGN,29.5,37,7.53148,7.67568,222.1787,284
2025,9,2025_09_MIN_DET,00-0039923,QB,COMPOSED,-3.5,1.433472,10.79964,OFFSETTING,21.5,25,7.15347,5.72,153.7996,143
2025,9,2025_09_NO_LA,00-0026498,QB,COMPOSED,2.0,-1.182559,-22.6445,OFFSETTING,34.0,32,7.59869,8.78125,258.3555,281
2025,9,2025_09_NO_LA,00-0033357,QB,COMPOSED,0.25,7.823301,9.77913,SAME_SIGN,1.25,1,7.8233,0.0,9.7791,0
2025,9,2025_09_NO_LA,00-0040743,QB,COMPOSED,-7.0,-1.498702,-77.54445,SAME_SIGN,16.0,23,6.15347,7.65217,98.4555,176
2025,9,2025_09_SEA_WAS,00-0034869,QB,COMPOSED,5.0,-6.495683,-119.62481,OFFSETTING,29.0,24,7.25432,13.75,210.3752,330
2025,9,2025_09_SEA_WAS,00-0039910,QB,COMPOSED,6.875,0.374186,58.61713,SAME_SIGN,28.875,22,7.32873,6.95455,211.6171,153
2025,9,2025_09_SF_NYG,00-0040691,QB,COMPOSED,-4.6,1.275312,9.59462,OFFSETTING,28.4,33,7.06319,5.78788,200.5946,191
2025,9,2025_09_SF_NYG,00-0036972,QB,COMPOSED,10.75,-2.994973,1.18511,OFFSETTING,34.75,24,6.79669,9.79167,236.1851,235
2025,10,2025_10_ARI_SEA,00-0033119,QB,COMPOSED,-19.5,0.823602,-90.79815,OFFSETTING,25.5,45,6.55694,5.73333,167.2019,258
2025,10,2025_10_ARI_SEA,00-0039577,QB,COMPOSED,26.07285,7.230208,195.74234,SAME_SIGN,27.0729,1,7.23021,0.0,195.7423,0
2025,10,2025_10_ARI_SEA,00-0034869,QB,COMPOSED,14.875,-7.493556,19.25653,OFFSETTING,26.875,12,7.33978,14.83333,197.2565,178
2025,10,2025_10_ATL_IND,00-0039917,QB,COMPOSED,4.75,1.056478,64.6475,SAME_SIGN,33.75,29,7.15993,6.10345,241.6475,177
2025,10,2025_10_ATL_IND,00-0035710,QB,COMPOSED,6.25,-2.697631,-30.66845,OFFSETTING,33.25,27,6.74681,9.44444,224.3315,255
2025,10,2025_10_BAL_MIN,00-0034796,QB,COMPOSED,-6.5,1.989992,8.63149,OFFSETTING,23.5,30,7.85666,5.86667,184.6315,176
2025,10,2025_10_BAL_MIN,00-0039923,QB,COMPOSED,-20.33333,1.162425,-90.92302,OFFSETTING,22.6667,43,6.92987,5.76744,157.077,248
2025,10,2025_10_BUF_MIA,00-0034857,QB,COMPOSED,-12.875,0.031015,-95.21917,OFFSETTING,28.125,41,7.49443,7.46341,210.7808,306
2025,10,2025_10_BUF_MIA,00-0036212,QB,COMPOSED,9.875,-0.768527,57.62292,OFFSETTING,30.875,21,7.46957,8.2381,230.6229,173
2025,10,2025_10_CLE_NYJ,00-0040704,QB,COMPOSED,-8.33333,0.63953,-28.35403,OFFSETTING,23.6667,32,5.85828,5.21875,138.646,167
2025,10,2025_10_CLE_NYJ,00-0036945,QB,COMPOSED,10.25,1.980678,92.40759,SAME_SIGN,21.25,11,6.88977,4.90909,146.4076,54
2025,10,2025_10_DET_WAS,00-0033106,QB,COMPOSED,-3.0,-2.163808,-94.00516,SAME_SIGN,30.0,33,7.53316,9.69697,225.9948,320
2025,10,2025_10_DET_WAS,00-0034577,QB,COMPOSED,20.125,6.469619,143.14031,SAME_SIGN,22.125,2,6.46962,0.0,143.1403,0
2025,10,2025_10_DET_WAS,00-0032268,QB,COMPOSED,-4.125,-1.782848,-71.85235,SAME_SIGN,18.875,23,7.47802,9.26087,141.1477,213
2025,10,2025_10_JAX_HOU,00-0036898,QB,COMPOSED,-34.125,0.297494,-208.1804,OFFSETTING,12.875,47,6.51026,6.21277,83.8196,292
2025,10,2025_10_JAX_HOU,00-0036971,QB,COMPOSED,12.375,0.144951,86.74133,SAME_SIGN,36.375,24,6.72828,6.58333,244.7413,158
2025,10,2025_10_LA_SF,00-0026498,QB,COMPOSED,-2.0,-0.165928,-21.19711,SAME_SIGN,34.0,36,7.61185,7.77778,258.8029,280
2025,10,2025_10_LA_SF,00-0036972,QB,COMPOSED,-5.0,-1.141527,-79.82846,SAME_SIGN,35.0,40,6.83347,7.975,239.1715,319
2025,10,2025_10_LV_DEN,00-0039732,QB,COMPOSED,7.75,1.188296,83.99943,SAME_SIGN,35.75,28,6.54544,5.35714,233.9994,150
2025,10,2025_10_LV_DEN,00-0030565,QB,COMPOSED,4.125,1.862978,78.8097,SAME_SIGN,30.125,26,7.36298,5.5,221.8097,143
2025,10,2025_10_LV_DEN,00-0038102,QB,COMPOSED,13.375,6.406642,92.09549,SAME_SIGN,14.375,1,6.40664,0.0,92.0955,0
2025,10,2025_10_NE_TB,00-0039851,QB,COMPOSED,-4.875,-1.111106,-71.48733,SAME_SIGN,26.125,31,7.59857,8.70968,198.5127,270
2025,10,2025_10_NE_TB,00-0034855,QB,COMPOSED,-9.125,0.898011,-27.51302,OFFSETTING,33.875,43,7.24685,6.34884,245.487,273
2025,10,2025_10_NO_CAR,00-0039150,QB,COMPOSED,5.375,0.953493,55.62236,SAME_SIGN,30.375,25,5.91349,4.96,179.6224,124
2025,10,2025_10_NO_CAR,00-0033357,QB,COMPOSED,0.125,7.799461,8.77439,SAME_SIGN,1.125,1,7.79946,0.0,8.7744,0
2025,10,2025_10_NO_CAR,00-0040743,QB,COMPOSED,-8.66667,-3.944066,-162.8264,SAME_SIGN,18.3333,27,6.50038,10.44444,119.1736,282
2025,10,2025_10_NYG_CHI,00-0039918,QB,COMPOSED,-3.5,0.567693,-2.93886,OFFSETTING,32.5,36,6.6788,6.11111,217.0611,220
2025,10,2025_10_NYG_CHI,00-0029263,QB,COMPOSED,19.5,0.919524,149.72454,SAME_SIGN,26.5,7,7.3481,6.42857,194.7245,45
2025,10,2025_10_NYG_CHI,00-0040691,QB,COMPOSED,0.16667,-1.424173,-40.14758,OFFSETTING,29.1667,29,6.92065,8.34483,201.8524,242
2025,10,2025_10_PHI_GB,00-0036264,QB,COMPOSED,-3.625,2.565974,62.27886,OFFSETTING,31.375,35,7.59455,5.02857,238.2789,176
2025,10,2025_10_PHI_GB,00-0036389,QB,COMPOSED,1.0,0.518665,21.04241,SAME_SIGN,27.0,26,7.55713,7.03846,204.0424,183
2025,10,2025_10_PIT_LAC,00-0036355,QB,COMPOSED,3.375,0.546339,42.37308,SAME_SIGN,36.375,33,7.21301,6.66667,262.3731,220
2025,10,2025_10_PIT_LAC,00-0023459,QB,COMPOSED,-0.375,2.092595,62.13815,OFFSETTING,30.625,31,7.28614,5.19355,223.1381,161
2025,11,2025_11_BAL_CLE,00-0034796,QB,COMPOSED,-0.625,0.110335,-2.13558,OFFSETTING,24.375,25,7.83034,7.72,190.8644,193
2025,11,2025_11_BAL_CLE,00-0040668,QB,COMPOSED,11.07285,4.292708,148.74234,SAME_SIGN,27.0729,16,7.23021,2.9375,195.7423,47
2025,11,2025_11_BAL_CLE,00-0040704,QB,COMPOSED,14.85714,-0.992673,76.35357,OFFSETTING,24.8571,10,5.80733,6.8,144.3536,68
2025,11,2025_11_CAR_ATL,00-0029604,QB,COMPOSED,13.375,4.122874,158.72082,SAME_SIGN,27.375,14,7.55145,3.42857,206.7208,48
2025,11,2025_11_CAR_ATL,00-0039917,QB,COMPOSED,16.625,-3.841546,56.50549,OFFSETTING,32.625,16,7.09595,10.9375,231.5055,175
2025,11,2025_11_CAR_ATL,00-0039150,QB,COMPOSED,-17.875,-3.637304,-276.31944,SAME_SIGN,29.125,47,5.89461,9.53191,171.6806,448
2025,11,2025_11_CHI_MIN,00-0039918,QB,COMPOSED,0.625,0.627299,24.23517,SAME_SIGN,32.625,32,6.65855,6.03125,217.2352,193
2025,11,2025_11_CHI_MIN,00-0039923,QB,COMPOSED,-4.25,2.044721,36.81913,OFFSETTING,27.75,32,6.73222,4.6875,186.8191,150
2025,11,2025_11_CIN_PIT,00-0026158,QB,COMPOSED,1.5,1.763791,80.65981,SAME_SIGN,41.5,40,6.73879,4.975,279.6598,199
2025,11,2025_11_CIN_PIT,00-0023459,QB,COMPOSED,15.75,-0.47225,107.27831,OFFSETTING,30.75,15,7.26108,7.73333,223.2783,116
2025,11,2025_11_CIN_PIT,00-0034771,QB,COMPOSED,10.5,-0.812405,61.81502,OFFSETTING,26.5,16,7.1251,7.9375,188.815,127
2025,11,2025_11_DAL_LV,00-0033077,QB,COMPOSED,3.875,-0.71505,5.10222,OFFSETTING,36.875,33,7.40616,8.12121,273.1022,268
2025,11,2025_11_DAL_LV,00-0030565,QB,COMPOSED,-12.75,1.673732,-23.29335,OFFSETTING,29.25,42,7.3404,5.66667,214.7067,238
2025,11,2025_11_DET_PHI,00-0033106,QB,COMPOSED,-7.75,0.663694,-33.9991,OFFSETTING,29.25,37,7.55559,6.89189,221.0009,255
2025,11,2025_11_DET_PHI,00-0036389,QB,COMPOSED,-0.625,2.729827,71.71561,OFFSETTING,27.375,28,7.55126,4.82143,206.7156,135
2025,11,2025_11_GB_NYG,00-0036264,QB,COMPOSED,8.0,0.574062,74.62404,SAME_SIGN,33.0,25,7.53406,6.96,248.624,174
2025,11,2025_11_GB_NYG,00-0038128,QB,COMPOSED,8.375,4.38912,70.66212,SAME_SIGN,10.375,2,7.38912,3.0,76.6621,6
2025,11,2025_11_GB_NYG,00-0031503,QB,COMPOSED,8.625,0.159095,65.76611,SAME_SIGN,37.625,29,7.09013,6.93103,266.7661,201
2025,11,2025_11_HOU_TEN,00-0036898,QB,COMPOSED,-22.25,-0.183623,-152.13805,SAME_SIGN,18.75,41,6.4993,6.68293,121.8619,274
2025,11,2025_11_HOU_TEN,00-0040676,QB,COMPOSED,-4.0,1.15425,17.11726,OFFSETTING,33.0,37,6.39749,5.24324,211.1173,194
2025,11,2025_11_KC_DEN,00-0039732,QB,COMPOSED,-1.5,-1.459608,-63.77554,SAME_SIGN,35.5,37,6.51337,7.97297,231.2245,295
2025,11,2025_11_KC_DEN,00-0040730,QB,COMPOSED,26.07285,7.230208,195.74234,SAME_SIGN,27.0729,1,7.23021,0.0,195.7423,0
2025,11,2025_11_KC_DEN,00-0033873,QB,COMPOSED,-10.25,1.308358,-17.40124,OFFSETTING,34.75,45,7.44169,6.13333,258.5988,276
2025,11,2025_11_LAC_JAX,00-0036971,QB,COMPOSED,13.625,-0.227775,86.6412,OFFSETTING,35.625,22,6.72677,6.95455,239.6412,153
2025,11,2025_11_LAC_JAX,00-0036355,QB,COMPOSED,19.125,2.707759,186.58804,SAME_SIGN,37.125,18,7.20776,4.5,267.588,81
2025,11,2025_11_LAC_JAX,00-0037012,QB,COMPOSED,7.875,2.856625,81.7708,SAME_SIGN,15.875,8,7.48162,4.625,118.7708,37
2025,11,2025_11_NYJ_NE,00-0039851,QB,COMPOSED,-6.875,-0.619608,-73.62673,SAME_SIGN,27.125,34,7.6451,8.26471,207.3733,281
2025,11,2025_11_NYJ_NE,00-0036945,QB,COMPOSED,-3.5,2.412414,38.66393,OFFSETTING,22.5,26,6.87395,4.46154,154.6639,116
2025,11,2025_11_NYJ_NE,00-0039451,QB,COMPOSED,26.07285,7.230208,195.74234,SAME_SIGN,27.0729,1,7.23021,0.0,195.7423,0
2025,11,2025_11_SEA_LA,00-0026498,QB,COMPOSED,6.875,2.971029,135.53426,SAME_SIGN,34.875,28,7.61389,4.64286,265.5343,130
2025,11,2025_11_SEA_LA,00-0034869,QB,COMPOSED,-18.375,1.047929,-89.66103,OFFSETTING,25.625,44,7.38884,6.34091,189.339,279
2025,11,2025_11_SF_ARI,00-0033119,QB,COMPOSED,-30.875,-1.27043,-275.07247,SAME_SIGN,27.125,58,6.52267,7.7931,176.9275,452
2025,11,2025_11_SF_ARI,00-0037834,QB,COMPOSED,3.875,1.335672,69.94257,SAME_SIGN,30.875,27,8.74308,7.40741,269.9426,200
2025,11,2025_11_TB_BUF,00-0034857,QB,COMPOSED,-3.75,-2.731792,-112.7881,SAME_SIGN,27.25,31,7.49401,10.22581,204.2119,317
2025,11,2025_11_TB_BUF,00-0034855,QB,COMPOSED,5.25,1.466479,81.96838,SAME_SIGN,35.25,30,7.23315,5.76667,254.9684,173
2025,11,2025_11_WAS_MIA,00-0036212,QB,COMPOSED,9.5,-1.073807,49.54769,OFFSETTING,29.5,20,7.47619,8.55,220.5477,171
2025,11,2025_11_WAS_MIA,00-0032268,QB,COMPOSED,-10.75,0.448287,-67.69548,OFFSETTING,19.25,30,7.54829,7.1,145.3045,213
2025,12,2025_12_ATL_NO,00-0029604,QB,COMPOSED,4.125,-1.515486,-2.27957,OFFSETTING,26.125,22,7.52997,9.04545,196.7204,199
2025,12,2025_12_ATL_NO,00-0033357,QB,COMPOSED,-0.875,7.775654,8.74761,OFFSETTING,1.125,2,7.77565,0.0,8.7476,0
2025,12,2025_12_ATL_NO,00-0040743,QB,COMPOSED,-22.5,1.537112,-95.64037,OFFSETTING,20.5,43,7.18827,5.65116,147.3596,243
2025,12,2025_12_BUF_HOU,00-0034857,QB,COMPOSED,-6.0,0.078614,-42.44587,OFFSETTING,28.0,34,7.51979,7.44118,210.5541,253
2025,12,2025_12_BUF_HOU,00-0036898,QB,COMPOSED,-10.25,1.406634,-24.49399,OFFSETTING,19.75,30,6.50663,5.1,128.506,153
2025,12,2025_12_CAR_SF,00-0039150,QB,COMPOSED,-1.875,0.389595,0.39486,OFFSETTING,28.125,30,6.02293,5.63333,169.3949,169
2025,12,2025_12_CAR_SF,00-0037834,QB,COMPOSED,-1.25,2.683739,74.9859,OFFSETTING,30.75,32,8.71499,6.03125,267.9859,193
